timesteps,avg_waiting_time,max_waiting_time,throughput,reward
3700,1.5,2.0,72,-0.001
3710,5.4,10.0,90,-0.0197
3720,2.8181818181818183,5.0,106,-0.0111
3730,4.1,10.0,115,-0.0524
3740,8.08,20.0,123,-0.258
3750,5.28,17.0,130,-0.123
3760,5.3,25.0,134,-0.1446
3770,0.0,0.0,18,-0.0
3780,0.0,0.0,36,-0.0
3790,0.0,0.0,54,-0.0
3800,4.333333333333333,8.0,72,-0.0162
3810,6.75,18.0,89,-0.066
3820,10.272727272727273,28.0,104,-0.2169
3830,14.933333333333334,38.0,112,-0.5392
3840,13.72,48.0,118,-1.0109
3850,15.5625,58.0,124,-1.7518
3860,21.454545454545453,68.0,131,-2.8946
3870,0.0,0.0,18,-0.0
3880,0.0,0.0,36,-0.0
3890,0.0,0.0,54,-0.0
3900,0.0,0.0,72,-0.0
3910,4.571428571428571,10.0,90,-0.0248
3920,5.916666666666667,16.0,105,-0.0713
3930,5.055555555555555,23.0,110,-0.0995
3940,8.916666666666666,33.0,116,-0.337
3950,11.793103448275861,43.0,123,-0.74
3960,11.68421052631579,53.0,129,-1.0386
3970,0.0,0.0,18,-0.0
3980,0.0,0.0,36,-0.0
3990,0.0,0.0,54,-0.0
4000,6.0,10.0,72,-0.014
4010,7.363636363636363,20.0,90,-0.0995
4020,8.61111111111111,30.0,103,-0.2741
4030,6.3478260869565215,27.0,109,-0.2108
4040,5.238095238095238,15.0,116,-0.094
4050,8.23076923076923,25.0,124,-0.308
4060,0.0,0.0,9,-0.0
4070,0.0,0.0,26,-0.0
4080,0.0,0.0,44,-0.0
4090,1.0,1.0,62,-0.0001
4100,2.2,6.0,79,-0.0043
4110,7.5,16.0,98,-0.0493
4120,2.25,4.0,112,-0.0052
4130,6.375,14.0,118,-0.0988
4140,10.761904761904763,24.0,120,-0.3828
4150,17.714285714285715,34.0,125,-0.9418
4160,0.0,0.0,9,-0.0
4170,0.0,0.0,27,-0.0
4180,0.0,0.0,45,-0.0
4190,1.6666666666666667,2.0,63,-0.0009
4200,5.4,12.0,80,-0.0229
4210,5.111111111111111,11.0,97,-0.0348
4220,3.2857142857142856,8.0,111,-0.0244
4230,7.684210526315789,18.0,115,-0.1834
4240,11.2,28.0,122,-0.5338
4250,14.586206896551724,38.0,127,-1.1269
4260,0.0,0.0,8,-0.0
4270,0.0,0.0,26,-0.0
4280,0.0,0.0,45,-0.0
4290,3.0,3.0,62,-0.0009
4300,6.714285714285714,13.0,81,-0.0389
4310,7.461538461538462,23.0,99,-0.1445
4320,12.263157894736842,33.0,110,-0.4463
4330,9.428571428571429,33.0,120,-0.3728
4340,2.7916666666666665,7.0,126,-0.0257
4350,4.814814814814815,12.0,129,-0.091
4360,0.0,0.0,9,-0.0
4370,0.0,0.0,27,-0.0
4380,0.0,0.0,45,-0.0
4390,3.0,4.0,63,-0.0033
4400,2.3333333333333335,5.0,81,-0.0063
4410,3.2222222222222223,6.0,99,-0.0125
4420,4.333333333333333,9.0,107,-0.0298
4430,7.466666666666667,18.0,112,-0.1314
4440,3.933333333333333,14.0,121,-0.0437
4450,4.7272727272727275,13.0,123,-0.0796
4460,0.0,0.0,9,-0.0
4470,0.0,0.0,27,-0.0
4480,0.0,0.0,45,-0.0
4490,0.0,0.0,63,-0.0
4500,3.6666666666666665,10.0,81,-0.0146
