timesteps,avg_waiting_time,max_waiting_time,throughput,reward
5720,11.568181818181818,47.0,129,-1.1887
5730,14.578947368421053,57.0,138,-2.2087
5740,20.873015873015873,67.0,148,-4.2685
5750,0.0,0.0,18,-0.0
5760,0.0,0.0,36,-0.0
5770,0.0,0.0,54,-0.0
5780,4.0,8.0,71,-0.0254
5790,6.52,18.0,90,-0.1979
5800,9.09375,28.0,107,-0.4979
5810,9.72,38.0,118,-0.5323
5820,10.878787878787879,48.0,129,-1.0153
5830,13.648148148148149,58.0,139,-2.0111
5840,20.74137931034483,68.0,145,-3.8271
5850,0.0,0.0,18,-0.0
5860,0.0,0.0,36,-0.0
5870,0.0,0.0,54,-0.0
5880,5.130434782608695,9.0,72,-0.0846
5890,6.363636363636363,19.0,89,-0.2368
5900,12.461538461538462,29.0,107,-0.6194
5910,13.766666666666667,39.0,122,-1.0661
5920,14.096153846153847,49.0,132,-2.1097
5930,18.426470588235293,59.0,139,-4.0213
5940,18.10843373493976,69.0,145,-4.6455
5950,0.0,0.0,18,-0.0
5960,0.0,0.0,36,-0.0
5970,0.0,0.0,54,-0.0
5980,5.5,10.0,72,-0.0421
5990,9.3,20.0,90,-0.2582
6000,11.848484848484848,30.0,107,-0.7847
6010,13.055555555555555,40.0,119,-1.1824
6020,18.564102564102566,50.0,130,-2.2538
6030,18.67924528301887,60.0,139,-3.7114
6040,0.0,0.0,9,-0.0
6050,0.0,0.0,26,-0.0
6060,0.0,0.0,45,-0.0
6070,1.0,1.0,62,-0.0008
6080,4.894736842105263,11.0,81,-0.0645
6090,11.352941176470589,21.0,99,-0.2945
6100,12.029411764705882,31.0,115,-0.8649
6110,17.81578947368421,41.0,127,-1.8975
6120,20.62,51.0,133,-3.5367
6130,19.406779661016948,61.0,142,-4.0013
6140,0.0,0.0,9,-0.0
6150,0.0,0.0,27,-0.0
6160,0.0,0.0,44,-0.0
6170,2.0,2.0,63,-0.0032
6180,7.590909090909091,12.0,81,-0.1557
6190,6.64,22.0,98,-0.235
6200,10.89655172413793,32.0,114,-0.6442
6210,14.317073170731707,42.0,129,-1.4695
6220,16.229508196721312,52.0,138,-2.8294
6230,17.703125,62.0,142,-4.2711
6240,0.0,0.0,9,-0.0
6250,0.0,0.0,26,-0.0
6260,0.0,0.0,45,-0.0
6270,3.0,3.0,63,-0.0072
6280,8.583333333333334,13.0,81,-0.2106
6290,7.685714285714286,23.0,99,-0.3857
6300,13.085714285714285,33.0,114,-1.0172
6310,15.083333333333334,43.0,131,-1.9726
6320,11.509803921568627,53.0,142,-1.5271
6330,12.169811320754716,63.0,151,-2.2641
6340,0.0,0.0,9,-0.0
6350,0.0,0.0,27,-0.0
6360,0.0,0.0,45,-0.0
6370,4.0,4.0,63,-0.0128
6380,7.741935483870968,14.0,80,-0.2558
6390,10.35483870967742,24.0,99,-0.4889
6400,10.583333333333334,34.0,114,-0.7905
6410,11.3,44.0,130,-1.5185
6420,14.828125,54.0,143,-2.8789
6430,18.988505747126435,64.0,150,-5.3574
6440,0.0,0.0,9,-0.0
6450,0.0,0.0,27,-0.0
6460,0.0,0.0,45,-0.0
6470,3.4615384615384617,5.0,63,-0.0205
6480,8.580645161290322,15.0,81,-0.3028
6490,8.378378378378379,25.0,99,-0.4816
6500,13.447368421052632,35.0,115,-1.1925
6510,15.328125,45.0,129,-2.6025
6520,18.852941176470587,55.0,139,-4.4448
6530,18.157894736842106,65.0,150,-5.1122
6540,0.0,0.0,17,-0.0
6550,0.0,0.0,34,-0.0
6560,0.0,0.0,53,-0.0
6570,4.0,6.0,71,-0.031
6580,8.1,16.0,90,-0.171
6590,8.65,26.0,108,-0.4984
6600,9.422222222222222,36.0,123,-0.8838
6610,13.0,46.0,135,-1.8404
6620,15.894736842105264,56.0,148,-3.092
6630,17.5,66.0,155,-4.8676
6640,0.0,0.0,18,-0.0
6650,0.0,0.0,36,-0.0
6660,0.0,0.0,54,-0.0
6670,4.8125,7.0,71,-0.0449
6680,6.45,17.0,89,-0.1509
6690,9.030303030303031,27.0,108,-0.53
6700,10.511111111111111,37.0,123,-0.9537
6710,13.204545454545455,47.0,133,-1.3385
6720,17.29310344827586,57.0,142,-2.8523
6730,22.37142857142857,67.0,152,-5.3664
6740,0.0,0.0,18,-0.0
6750,0.0,0.0,36,-0.0
6760,0.0,0.0,53,-0.0
6770,5.928571428571429,8.0,71,-0.0553
6780,5.545454545454546,18.0,90,-0.1406
6790,8.2,24.0,106,-0.3939
6800,10.583333333333334,28.0,121,-0.5853
6810,15.847826086956522,38.0,130,-1.6505
6820,21.545454545454547,48.0,138,-3.5193
6830,25.897058823529413,58.0,144,-6.4131
6840,0.0,0.0,18,-0.0
6850,0.0,0.0,36,-0.0
6860,0.0,0.0,54,-0.0
6870,5.65,9.0,72,-0.0827
6880,7.4,19.0,89,-0.1574
