timesteps,avg_waiting_time,max_waiting_time,throughput,reward
2470,25.0,26.0,16,-0.1252
2480,0.0,0.0,0,-0.0
2490,0.0,0.0,1,-0.0
2500,0.0,0.0,1,-0.0
2510,0.0,0.0,1,-0.0
2520,0.0,0.0,3,-0.0
2530,0.0,0.0,3,-0.0
2540,0.0,0.0,3,-0.0
2550,6.0,7.0,9,-0.0074
2560,16.0,17.0,13,-0.0514
2570,0.0,0.0,16,-0.0
2580,0.0,0.0,1,-0.0
2590,0.0,0.0,1,-0.0
2600,0.0,0.0,1,-0.0
2610,1.0,1.0,1,-0.0001
2620,0.0,0.0,3,-0.0
2630,0.0,0.0,3,-0.0
2640,0.0,0.0,4,-0.0
2650,7.0,8.0,9,-0.01
2660,17.0,18.0,15,-0.058
2670,27.0,28.0,16,-0.146
2680,0.0,0.0,1,-0.0
2690,0.0,0.0,1,-0.0
2700,0.0,0.0,1,-0.0
2710,0.0,0.0,1,-0.0
2720,0.0,0.0,3,-0.0
2730,0.0,0.0,3,-0.0
2740,0.0,0.0,3,-0.0
2750,8.0,9.0,9,-0.013
2760,18.0,19.0,15,-0.065
2770,28.0,29.0,16,-0.157
2780,0.0,0.0,1,-0.0
2790,0.0,0.0,1,-0.0
2800,0.0,0.0,1,-0.0
2810,0.0,0.0,1,-0.0
2820,0.0,0.0,3,-0.0
2830,0.0,0.0,3,-0.0
2840,0.0,0.0,3,-0.0
2850,9.0,10.0,10,-0.0164
2860,19.0,20.0,15,-0.0724
2870,29.0,30.0,18,-0.1684
2880,0.0,0.0,1,-0.0
2890,0.0,0.0,1,-0.0
2900,0.0,0.0,1,-0.0
2910,0.0,0.0,2,-0.0
2920,0.0,0.0,3,-0.0
2930,0.0,0.0,3,-0.0
2940,1.0,1.0,4,-0.0001
2950,10.0,11.0,11,-0.0202
2960,20.0,21.0,15,-0.0802
2970,30.0,31.0,18,-0.1802
2980,0.0,0.0,1,-0.0
2990,0.0,0.0,1,-0.0
3000,0.0,0.0,1,-0.0
3010,0.0,0.0,2,-0.0
3020,0.0,0.0,3,-0.0
3030,0.0,0.0,3,-0.0
3040,2.0,2.0,6,-0.0004
3050,11.0,12.0,11,-0.0244
3060,21.0,22.0,15,-0.0884
3070,0.0,0.0,0,-0.0
3080,0.0,0.0,1,-0.0
3090,0.0,0.0,1,-0.0
3100,0.0,0.0,1,-0.0
3110,0.0,0.0,2,-0.0
3120,0.0,0.0,3,-0.0
3130,0.0,0.0,3,-0.0
3140,2.0,3.0,6,-0.001
3150,12.0,13.0,11,-0.029
3160,22.0,23.0,15,-0.097
3170,0.0,0.0,0,-0.0
3180,0.0,0.0,1,-0.0
3190,0.0,0.0,1,-0.0
3200,0.0,0.0,1,-0.0
3210,0.0,0.0,3,-0.0
3220,0.0,0.0,3,-0.0
3230,0.0,0.0,3,-0.0
3240,3.0,4.0,6,-0.002
3250,13.0,14.0,12,-0.034
3260,0.0,0.0,15,-0.0
3270,0.0,0.0,0,-0.0
3280,0.0,0.0,1,-0.0
3290,0.0,0.0,1,-0.0
3300,0.0,0.0,1,-0.0
3310,0.0,0.0,3,-0.0
3320,0.0,0.0,3,-0.0
3330,0.0,0.0,3,-0.0
3340,4.0,5.0,7,-0.0034
3350,14.0,15.0,12,-0.0394
3360,24.0,25.0,15,-0.1154
3370,0.0,0.0,0,-0.0
3380,0.0,0.0,1,-0.0
3390,0.0,0.0,1,-0.0
3400,0.0,0.0,1,-0.0
3410,0.0,0.0,3,-0.0
3420,0.0,0.0,3,-0.0
3430,0.0,0.0,3,-0.0
3440,5.0,6.0,9,-0.0052
3450,15.0,16.0,12,-0.0452
3460,25.0,26.0,16,-0.1252
3470,0.0,0.0,0,-0.0
3480,0.0,0.0,1,-0.0
3490,0.0,0.0,1,-0.0
3500,0.0,0.0,1,-0.0
3510,0.0,0.0,3,-0.0
3520,0.0,0.0,3,-0.0
3530,0.0,0.0,3,-0.0
3540,6.0,7.0,9,-0.0074
3550,16.0,17.0,13,-0.0514
3560,26.0,27.0,16,-0.1354
3570,0.0,0.0,1,-0.0
3580,0.0,0.0,1,-0.0
3590,0.0,0.0,1,-0.0
3600,1.0,1.0,1,-0.0001
3610,0.0,0.0,3,-0.0
3620,0.0,0.0,3,-0.0
3630,0.0,0.0,4,-0.0
3640,7.0,8.0,9,-0.01
3650,4.0,4.0,15,-0.0016
3660,1.0,1.0,16,-0.0001
3670,0.0,0.0,1,-0.0
3680,0.0,0.0,1,-0.0
3690,0.0,0.0,1,-0.0
3700,0.0,0.0,1,-0.0
3710,0.0,0.0,3,-0.0
3720,0.0,0.0,3,-0.0
3730,0.0,0.0,3,-0.0
3740,8.0,9.0,9,-0.013
3750,18.0,19.0,15,-0.065
3760,28.0,29.0,16,-0.157
3770,0.0,0.0,1,-0.0
3780,0.0,0.0,1,-0.0
3790,0.0,0.0,1,-0.0
3800,0.0,0.0,1,-0.0
3810,0.0,0.0,3,-0.0
3820,0.0,0.0,3,-0.0
3830,0.0,0.0,3,-0.0
3840,9.0,10.0,10,-0.0164
3850,19.0,20.0,15,-0.0724
3860,29.0,30.0,18,-0.1684
3870,0.0,0.0,1,-0.0
3880,0.0,0.0,1,-0.0
3890,0.0,0.0,1,-0.0
3900,0.0,0.0,2,-0.0
3910,0.0,0.0,3,-0.0
3920,0.0,0.0,3,-0.0
3930,1.0,1.0,4,-0.0001
3940,10.0,11.0,11,-0.0202
3950,20.0,21.0,15,-0.0802
3960,30.0,31.0,18,-0.1802
3970,0.0,0.0,1,-0.0
3980,0.0,0.0,1,-0.0
3990,0.0,0.0,1,-0.0
4000,0.0,0.0,2,-0.0
4010,0.0,0.0,3,-0.0
4020,0.0,0.0,3,-0.0
4030,2.0,2.0,6,-0.0004
4040,11.0,12.0,11,-0.0244
4050,21.0,22.0,15,-0.0884
4060,0.0,0.0,0,-0.0
4070,0.0,0.0,1,-0.0
4080,0.0,0.0,1,-0.0
4090,0.0,0.0,1,-0.0
4100,0.0,0.0,2,-0.0
4110,0.0,0.0,3,-0.0
4120,0.0,0.0,3,-0.0
4130,2.0,3.0,6,-0.001
4140,12.0,13.0,11,-0.029
4150,22.0,23.0,15,-0.097
4160,0.0,0.0,0,-0.0
4170,0.0,0.0,1,-0.0
4180,0.0,0.0,1,-0.0
4190,0.0,0.0,1,-0.0
4200,0.0,0.0,3,-0.0
4210,0.0,0.0,3,-0.0
4220,0.0,0.0,3,-0.0
4230,3.0,4.0,6,-0.002
4240,13.0,14.0,12,-0.034
4250,23.0,24.0,15,-0.106
4260,0.0,0.0,0,-0.0
4270,0.0,0.0,1,-0.0
4280,0.0,0.0,1,-0.0
4290,0.0,0.0,1,-0.0
4300,0.0,0.0,3,-0.0
4310,0.0,0.0,3,-0.0
4320,0.0,0.0,3,-0.0
4330,4.0,5.0,7,-0.0034
4340,14.0,15.0,12,-0.0394
4350,24.0,25.0,15,-0.1154
4360,0.0,0.0,0,-0.0
4370,0.0,0.0,1,-0.0
4380,0.0,0.0,1,-0.0
4390,0.0,0.0,1,-0.0
4400,0.0,0.0,3,-0.0
4410,0.0,0.0,3,-0.0
4420,0.0,0.0,3,-0.0
4430,5.0,6.0,9,-0.0052
4440,15.0,16.0,12,-0.0452
4450,25.0,26.0,16,-0.1252
4460,0.0,0.0,0,-0.0
4470,0.0,0.0,1,-0.0
4480,0.0,0.0,1,-0.0
4490,0.0,0.0,1,-0.0
4500,0.0,0.0,3,-0.0
4510,0.0,0.0,3,-0.0
4520,0.0,0.0,3,-0.0
4530,0.0,0.0,9,-0.0
4540,8.0,8.0,13,-0.0064
4550,18.0,18.0,16,-0.0324
4560,0.0,0.0,1,-0.0
4570,0.0,0.0,1,-0.0
4580,0.0,0.0,1,-0.0
4590,1.0,1.0,1,-0.0001
4600,0.0,0.0,3,-0.0
4610,0.0,0.0,3,-0.0
4620,0.0,0.0,4,-0.0
4630,0.0,0.0,9,-0.0
4640,9.0,9.0,15,-0.0081
4650,19.0,19.0,16,-0.0361
4660,0.0,0.0,1,-0.0
4670,0.0,0.0,1,-0.0
4680,0.0,0.0,1,-0.0
4690,0.0,0.0,1,-0.0
4700,0.0,0.0,3,-0.0
4710,0.0,0.0,3,-0.0
4720,0.0,0.0,3,-0.0
4730,0.0,0.0,9,-0.0
4740,0.0,0.0,15,-0.0
4750,0.0,0.0,16,-0.0
4760,0.0,0.0,1,-0.0
4770,0.0,0.0,1,-0.0
4780,0.0,0.0,1,-0.0
4790,0.0,0.0,1,-0.0
4800,0.0,0.0,3,-0.0
4810,0.0,0.0,3,-0.0
4820,0.0,0.0,3,-0.0
4830,1.0,1.0,10,-0.0001
4840,11.0,11.0,15,-0.0121
4850,21.0,21.0,18,-0.0441
4860,0.0,0.0,1,-0.0
4870,0.0,0.0,1,-0.0
4880,0.0,0.0,1,-0.0
4890,0.0,0.0,2,-0.0
4900,0.0,0.0,3,-0.0
4910,0.0,0.0,3,-0.0
4920,0.0,0.0,4,-0.0
4930,6.0,6.0,11,-0.0036
4940,16.0,16.0,15,-0.0256
4950,26.0,26.0,17,-0.0676
4960,0.0,0.0,1,-0.0
4970,0.0,0.0,1,-0.0
4980,0.0,0.0,1,-0.0
4990,0.0,0.0,2,-0.0
5000,0.0,0.0,3,-0.0
5010,0.0,0.0,3,-0.0
5020,2.0,2.0,6,-0.0004
5030,3.0,3.0,11,-0.0009
5040,0.0,0.0,15,-0.0
5050,0.0,0.0,0,-0.0
5060,0.0,0.0,1,-0.0
5070,0.0,0.0,1,-0.0
5080,0.0,0.0,1,-0.0
5090,0.0,0.0,2,-0.0
5100,0.0,0.0,3,-0.0
5110,0.0,0.0,3,-0.0
5120,2.0,3.0,6,-0.001
5130,4.0,4.0,11,-0.0016
5140,14.0,14.0,15,-0.0196
5150,0.0,0.0,0,-0.0
5160,0.0,0.0,1,-0.0
5170,0.0,0.0,1,-0.0
5180,0.0,0.0,1,-0.0
5190,0.0,0.0,3,-0.0
5200,0.0,0.0,3,-0.0
5210,0.0,0.0,3,-0.0
5220,2.0,2.0,6,-0.0004
5230,5.0,5.0,12,-0.0025
5240,15.0,15.0,15,-0.0225
5250,0.0,0.0,0,-0.0
5260,0.0,0.0,1,-0.0
5270,0.0,0.0,1,-0.0
5280,0.0,0.0,1,-0.0
5290,0.0,0.0,3,-0.0
5300,0.0,0.0,3,-0.0
5310,0.0,0.0,3,-0.0
5320,4.0,5.0,7,-0.0034
5330,14.0,15.0,12,-0.0394
5340,24.0,25.0,15,-0.1154
5350,0.0,0.0,0,-0.0
5360,0.0,0.0,1,-0.0
5370,0.0,0.0,1,-0.0
5380,0.0,0.0,1,-0.0
5390,0.0,0.0,3,-0.0
5400,0.0,0.0,3,-0.0
5410,0.0,0.0,3,-0.0
5420,5.0,6.0,9,-0.0052
5430,15.0,16.0,12,-0.0452
5440,1.0,1.0,16,-0.0001
5450,0.0,0.0,0,-0.0
5460,0.0,0.0,1,-0.0
5470,0.0,0.0,1,-0.0
5480,0.0,0.0,1,-0.0
5490,0.0,0.0,3,-0.0
5500,0.0,0.0,3,-0.0
5510,0.0,0.0,3,-0.0
5520,1.0,1.0,9,-0.0001
5530,0.0,0.0,13,-0.0
5540,0.0,0.0,16,-0.0
5550,0.0,0.0,1,-0.0
5560,0.0,0.0,1,-0.0
5570,0.0,0.0,1,-0.0
5580,1.0,1.0,1,-0.0001
5590,0.0,0.0,3,-0.0
5600,0.0,0.0,3,-0.0
5610,0.0,0.0,4,-0.0
5620,0.0,0.0,9,-0.0
5630,0.0,0.0,15,-0.0
5640,1.0,1.0,16,-0.0001
5650,0.0,0.0,1,-0.0
5660,0.0,0.0,1,-0.0
5670,0.0,0.0,1,-0.0
5680,0.0,0.0,1,-0.0
5690,0.0,0.0,3,-0.0
5700,0.0,0.0,3,-0.0
5710,0.0,0.0,3,-0.0
5720,0.0,0.0,9,-0.0
5730,10.0,10.0,15,-0.01
