timesteps,avg_waiting_time,max_waiting_time,throughput,reward
8610,4.8,11.0,134,-0.0992
8620,0.0,0.0,18,-0.0
8630,0.0,0.0,36,-0.0
8640,0.0,0.0,53,-0.0
8650,3.5,5.0,71,-0.0083
8660,3.4615384615384617,10.0,89,-0.0241
8670,5.7368421052631575,20.0,106,-0.1183
8680,5.363636363636363,24.0,116,-0.1452
8690,3.9130434782608696,8.0,120,-0.0474
8700,4.708333333333333,14.0,129,-0.0843
8710,5.4,14.0,135,-0.1399
8720,0.0,0.0,18,-0.0
8730,0.0,0.0,36,-0.0
8740,0.0,0.0,54,-0.0
8750,4.142857142857143,8.0,72,-0.0143
8760,1.5714285714285714,3.0,90,-0.0021
8770,4.9411764705882355,12.0,104,-0.0536
8780,9.321428571428571,22.0,115,-0.3379
8790,8.666666666666666,25.0,122,-0.3798
8800,3.888888888888889,10.0,124,-0.0573
8810,3.272727272727273,12.0,135,-0.0592
8820,0.0,0.0,18,-0.0
8830,0.0,0.0,36,-0.0
8840,0.0,0.0,53,-0.0
8850,2.5,4.0,72,-0.0017
8860,5.888888888888889,14.0,90,-0.0463
8870,6.642857142857143,18.0,105,-0.1097
8880,5.130434782608695,13.0,110,-0.0824
8890,3.5217391304347827,9.0,120,-0.0405
8900,3.739130434782609,9.0,124,-0.0474
8910,5.352941176470588,14.0,134,-0.1508
8920,0.0,0.0,18,-0.0
8930,0.0,0.0,36,-0.0
8940,0.0,0.0,54,-0.0
8950,2.1,5.0,72,-0.0059
8960,7.076923076923077,15.0,90,-0.0936
8970,5.428571428571429,25.0,104,-0.1302
8980,5.6923076923076925,22.0,115,-0.1438
8990,5.066666666666666,13.0,122,-0.1158
9000,4.923076923076923,15.0,129,-0.1086
9010,0.0,0.0,8,-0.0
9020,0.0,0.0,26,-0.0
9030,0.0,0.0,45,-0.0
9040,1.0,1.0,63,-0.0003
9050,5.0,11.0,81,-0.0187
9060,3.0,8.0,98,-0.0101
9070,3.8666666666666667,13.0,110,-0.0418
9080,3.4444444444444446,8.0,117,-0.0294
9090,3.88,12.0,127,-0.0599
9100,4.958333333333333,13.0,131,-0.1011
9110,0.0,0.0,9,-0.0
9120,0.0,0.0,26,-0.0
9130,0.0,0.0,44,-0.0
9140,2.0,2.0,63,-0.0004
9150,2.0,3.0,80,-0.0014
9160,2.2857142857142856,6.0,99,-0.0054
9170,3.8,16.0,111,-0.0431
9180,5.0588235294117645,12.0,120,-0.0672
9190,7.517241379310345,22.0,124,-0.2882
9200,9.695652173913043,31.0,130,-0.4517
9210,0.0,0.0,8,-0.0
9220,0.0,0.0,27,-0.0
9230,0.0,0.0,45,-0.0
9240,3.0,3.0,62,-0.0009
9250,2.0,3.0,80,-0.0022
9260,5.230769230769231,13.0,99,-0.0478
9270,3.230769230769231,10.0,109,-0.021
9280,3.5454545454545454,8.0,115,-0.0384
9290,5.28,11.0,124,-0.0916
9300,5.85,13.0,129,-0.1069
9310,0.0,0.0,9,-0.0
9320,0.0,0.0,26,-0.0
9330,0.0,0.0,45,-0.0
9340,2.5,4.0,63,-0.0017
9350,5.333333333333333,14.0,81,-0.0442
9360,2.090909090909091,4.0,99,-0.0059
9370,8.214285714285714,13.0,108,-0.1137
9380,8.583333333333334,23.0,118,-0.3136
9390,4.052631578947368,19.0,125,-0.0769
9400,3.1904761904761907,7.0,125,-0.0291
9410,0.0,0.0,9,-0.0
9420,0.0,0.0,27,-0.0
9430,0.0,0.0,45,-0.0
9440,2.5,5.0,63,-0.0057
9450,4.9,15.0,81,-0.0459
9460,2.6666666666666665,5.0,99,-0.0074
9470,5.2727272727272725,11.0,109,-0.087
9480,4.761904761904762,14.0,117,-0.0806
9490,5.56,13.0,123,-0.1143
9500,4.6,11.0,129,-0.0896
9510,0.0,0.0,18,-0.0
9520,0.0,0.0,35,-0.0
9530,0.0,0.0,53,-0.0
9540,3.5,6.0,70,-0.0066
9550,3.5555555555555554,8.0,90,-0.0166
9560,2.2142857142857144,5.0,107,-0.0097
9570,3.5,12.0,116,-0.0349
9580,4.419354838709677,13.0,121,-0.0973
9590,4.67741935483871,15.0,130,-0.1085
9600,5.193548387096774,12.0,134,-0.1195
9610,0.0,0.0,17,-0.0
9620,0.0,0.0,36,-0.0
9630,0.0,0.0,54,-0.0
9640,1.5,2.0,72,-0.0005
9650,3.5384615384615383,9.0,90,-0.0244
9660,3.0,9.0,106,-0.015
9670,3.789473684210526,9.0,115,-0.0342
9680,3.4347826086956523,11.0,123,-0.0441
9690,5.142857142857143,14.0,129,-0.1238
9700,5.529411764705882,21.0,136,-0.1804
9710,0.0,0.0,18,-0.0
9720,0.0,0.0,36,-0.0
9730,0.0,0.0,53,-0.0
9740,2.0,3.0,71,-0.0014
9750,4.3,10.0,90,-0.0293
9760,4.0,13.0,105,-0.0292
9770,1.7777777777777777,3.0,113,-0.0034
9780,3.9473684210526314,8.0,120,-0.0425
9790,3.9655172413793105,12.0,124,-0.0713
9800,5.037037037037037,18.0,131,-0.1342
9810,0.0,0.0,18,-0.0
9820,0.0,0.0,36,-0.0
9830,0.0,0.0,54,-0.0
9840,0.0,0.0,71,-0.0
9850,3.375,6.0,90,-0.0119
9860,4.647058823529412,8.0,103,-0.0451
9870,3.4285714285714284,7.0,112,-0.0208
9880,4.631578947368421,12.0,119,-0.0636
9890,2.7777777777777777,6.0,124,-0.0184
9900,5.36,12.0,127,-0.1002
9910,0.0,0.0,18,-0.0
9920,0.0,0.0,35,-0.0
9930,0.0,0.0,54,-0.0
9940,2.7142857142857144,5.0,72,-0.0073
9950,3.0,6.0,90,-0.0128
9960,4.1875,8.0,104,-0.0355
9970,4.269230769230769,15.0,113,-0.0787
9980,3.739130434782609,9.0,120,-0.0408
9990,4.757575757575758,16.0,128,-0.1307
10000,0.0,0.0,9,-0.0
10010,0.0,0.0,26,-0.0
10020,0.0,0.0,44,-0.0
10030,1.0,1.0,63,-0.0003
10040,3.3846153846153846,11.0,80,-0.026
10050,4.1,8.0,98,-0.0219
10060,3.75,8.0,113,-0.0379
10070,6.086956521739131,18.0,123,-0.1554
10080,5.318181818181818,23.0,131,-0.1451
10090,3.5555555555555554,9.0,135,-0.0512
10100,0.0,0.0,8,-0.0
10110,0.0,0.0,27,-0.0
10120,0.0,0.0,45,-0.0
10130,1.5,2.0,62,-0.0005
10140,3.2222222222222223,7.0,80,-0.0113
10150,3.4,6.0,99,-0.0144
10160,3.8333333333333335,8.0,112,-0.0347
10170,6.730769230769231,18.0,121,-0.1923
10180,8.516129032258064,28.0,125,-0.462
10190,12.551724137931034,38.0,131,-0.9496
10200,0.0,0.0,9,-0.0
10210,0.0,0.0,27,-0.0
10220,0.0,0.0,45,-0.0
10230,3.0,3.0,63,-0.0027
10240,6.4,13.0,81,-0.0288
